"Market","Channel","Region","Category","SubCategory","Brand","Variant","PackType","PPG","PackSize","Year","Month","Week","Date","BrCatId","SalesValue","Volume","VolumeUnits","D1","D2","D3","D4","D5","D6","AV1","AV2","AV3","AV4","AV5","AV6","EV1","EV2","EV3","EV4","EV5","EV6","PrepDate","ProjCode"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,4,13,"2023-04-01","Brand",733.85,83.13,326,13.8166182672716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,4,14,"2023-04-08","Brand",916.67,105.315,413,14.6580286815236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,4,15,"2023-04-15","Brand",863.7,96.645,379,14.2527940397665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,4,16,"2023-04-22","Brand",805.45,89.25,350,13.3740817248368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,4,17,"2023-04-29","Brand",830.9,92.055,361,13.9020005076448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,5,18,"2023-05-06","Brand",814.95,90.27,354,13.5532141478271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,5,19,"2023-05-13","Brand",777.55,86.19,338,14.3369854821044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,5,20,"2023-05-20","Brand",695.05,77.265,303,13.1501523595683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,5,21,"2023-05-27","Brand",1145.78,129.03,506,14.4901566568741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,6,22,"2023-06-03","Brand",829.7,92.82,364,12.0080958643061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,6,23,"2023-06-10","Brand",619.37,69.87,274,9.5432513724853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,6,24,"2023-06-17","Brand",450.82,51,200,8.31955342135872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,6,25,"2023-06-24","Brand",237.52,27.285,107,5.53019046105181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,7,26,"2023-07-01","Brand",237.3,28.05,110,4.90636624861154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,7,27,"2023-07-08","Brand",190.13,21.675,85,4.09891614405559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,7,28,"2023-07-15","Brand",173.93,20.91,82,3.80734573096201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,7,29,"2023-07-22","Brand",103.29,11.985,47,2.26247197773264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,7,30,"2023-07-29","Brand",163.3,22.44,88,3.26242660631559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,8,31,"2023-08-05","Brand",108.87,13.77,54,2.65360396201195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,8,32,"2023-08-12","Brand",76.27,11.985,47,1.78431710192381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,8,33,"2023-08-19","Brand",77.38,10.455,41,1.55814337882732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,8,34,"2023-08-26","Brand",41.19,5.1,20,0.897212805312726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,9,35,"2023-09-02","Brand",55.99,12.495,49,1.00121463489749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,9,36,"2023-09-09","Brand",35.45,4.08,16,0.755526263557842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,9,37,"2023-09-16","Brand",20.82,2.55,10,0.593647952448394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,9,38,"2023-09-23","Brand",35.43,5.1,20,0.602216029426004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,9,39,"2023-09-30","Brand",14.49,2.04,8,0.459453098044719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,10,40,"2023-10-07","Brand",11.6,2.295,9,0.254134103180451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,10,41,"2023-10-14","Brand",10.34,1.53,6,0.301876523843443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,10,42,"2023-10-21","Brand",14.18,1.785,7,0.330122335779494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,10,43,"2023-10-28","Brand",18.33,2.295,9,0.345709265906454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,11,44,"2023-11-04","Brand",8.28,1.275,5,0.162747050385237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,11,45,"2023-11-11","Brand",7.66,1.02,4,0.248451320493862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,11,46,"2023-11-18","Brand",11.88,2.805,11,0.127675518434709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,12,48,"2023-12-02","Brand",3.83,1.53,6,0.170943851901668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2023,12,50,"2023-12-16","Brand",2.3,0.255,1,0.0445968159127687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,1,"2021-01-02","Brand",5503.73,1392.3,1530,21.1403570429788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,2,"2021-01-09","Brand",5297.71,1320.41,1451,20.7196399098528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,3,"2021-01-16","Brand",5265.81,1308.58,1438,20.5136461401238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,4,"2021-01-23","Brand",5238.5,1302.21,1431,20.4248920832733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,5,"2021-01-30","Brand",5707.68,1419.6,1560,21.8062887278633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,6,"2021-02-06","Brand",6201.3,1550.64,1704,22.3755847626504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,7,"2021-02-13","Brand",13592.43,4628.26,5086,24.5122097877192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,8,"2021-02-20","Brand",10969.23,3996.72,4392,24.1937646908387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,9,"2021-02-27","Brand",12047.59,4385.29,4819,24.1256183672593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,10,"2021-03-06","Brand",12654.9,4607.33,5063,24.5513938576619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,11,"2021-03-13","Brand",11237.49,4091.36,4496,24.3055826463525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,12,"2021-03-20","Brand",11447.66,4168.71,4581,24.2652902298508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,13,"2021-03-27","Brand",6719.08,2095.73,2303,23.6832467198479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,14,"2021-04-03","Brand",5694.08,1420.51,1561,22.5569405680917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,15,"2021-04-10","Brand",5134.46,1282.19,1409,22.3549291055344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,16,"2021-04-17","Brand",5361.21,1341.34,1474,22.3804498319027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,17,"2021-04-24","Brand",4751.9,1190.28,1308,21.408537975664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,18,"2021-05-01","Brand",4919.2,1233.96,1356,21.6842392040255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,19,"2021-05-08","Brand",5326.95,1323.14,1454,21.9116721617197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,20,"2021-05-15","Brand",4382.35,1091.09,1199,20.6732218529027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,21,"2021-05-22","Brand",4078.54,1020.11,1121,20.6792268511092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,22,"2021-05-29","Brand",4886.1,1215.76,1336,21.20294833046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,23,"2021-06-05","Brand",5936.6,1476.93,1623,21.6614725213362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,24,"2021-06-12","Brand",5018.16,1253.07,1377,21.5006852871505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,25,"2021-06-19","Brand",4960.6,1236.69,1359,21.1412792291541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,26,"2021-06-26","Brand",4347.65,1084.72,1192,20.5455631101519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,27,"2021-07-03","Brand",4584.55,1147.51,1261,21.2467602845689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,28,"2021-07-10","Brand",4467.67,1114.75,1225,21.5549422265394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,29,"2021-07-17","Brand",6030.35,1525.16,1676,22.0801242187594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,30,"2021-07-24","Brand",6298.25,1565.2,1720,22.0797263347251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,31,"2021-07-31","Brand",5573.3,1385.93,1523,21.7382959627068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,32,"2021-08-07","Brand",5226.6,1298.57,1427,21.4818067457649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,33,"2021-08-14","Brand",4573.85,1139.32,1252,21.0764971033267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,34,"2021-08-21","Brand",4388.55,1092,1200,20.9303744723945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,35,"2021-08-28","Brand",5431.34,1354.08,1488,21.6343511565068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,36,"2021-09-04","Brand",5112.02,1282.19,1409,21.8321283699592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,37,"2021-09-11","Brand",4586.6,1140.23,1253,21.1992732242859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,38,"2021-09-18","Brand",4247,1056.51,1161,20.6526468218438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,39,"2021-09-25","Brand",4462.5,1111.11,1221,20.6300675934091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,40,"2021-10-02","Brand",4437.53,1106.56,1216,21.2787906439251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,41,"2021-10-09","Brand",4202.41,1044.68,1148,21.5639074996763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,42,"2021-10-16","Brand",4548.28,1131.13,1243,21.7526586302961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,43,"2021-10-23","Brand",4543.68,1132.95,1245,21.947076173737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,44,"2021-10-30","Brand",4601.4,1144.78,1258,21.4477697295429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,11,45,"2021-11-06","Brand",4247.38,1055.6,1160,21.0670397700519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
